date,state,fips,cases,deaths
2020-12-10,Indiana,18,6536,97
2020-12-11,Indiana,18,7206,70
2020-12-12,Indiana,18,7407,85
2020-12-13,Indiana,18,5907,47
2020-12-14,Indiana,18,4967,35
2020-12-15,Indiana,18,4271,128
2020-12-16,Indiana,18,6221,133
2020-12-17,Indiana,18,6340,79
2020-12-18,Indiana,18,5954,85
2020-12-19,Indiana,18,4738,73
2020-12-20,Indiana,18,6492,66
2020-12-21,Indiana,18,3866,34
2020-12-22,Indiana,18,3673,143
2020-12-23,Indiana,18,4679,64
2020-12-24,Indiana,18,6205,85
2020-12-25,Indiana,18,5444,40
2020-12-26,Indiana,18,3842,31
2020-12-27,Indiana,18,1828,42
2020-12-28,Indiana,18,2461,43
2020-12-29,Indiana,18,3986,165
2020-12-30,Indiana,18,4737,109
2020-12-31,Indiana,18,6476,103
2021-01-01,Indiana,18,6295,108
2021-01-02,Indiana,18,5315,39
2021-01-03,Indiana,18,2989,65
2021-01-04,Indiana,18,3617,39
2021-01-05,Indiana,18,3413,149
2021-01-06,Indiana,18,6151,80
2021-01-07,Indiana,18,7279,80
2021-01-08,Indiana,18,6099,69
2021-01-09,Indiana,18,5966,74
2021-01-10,Indiana,18,5091,19
2021-01-11,Indiana,18,3685,31
2021-01-12,Indiana,18,3150,88
2021-01-13,Indiana,18,3648,59
2021-01-14,Indiana,18,4381,39
2021-01-15,Indiana,18,4672,44
2021-01-16,Indiana,18,3887,41
2021-01-17,Indiana,18,3169,23
2021-01-18,Indiana,18,2498,30
2021-01-19,Indiana,18,2734,126
2021-01-20,Indiana,18,2886,63
2021-01-21,Indiana,18,3624,64
2021-01-22,Indiana,18,3494,49
2021-01-23,Indiana,18,3102,51
2021-01-24,Indiana,18,2520,23
2021-01-25,Indiana,18,2190,12
2021-01-26,Indiana,18,1727,79
2021-01-27,Indiana,18,2238,38
2021-01-28,Indiana,18,2819,34
2021-01-29,Indiana,18,2636,46
2021-01-30,Indiana,18,2339,42
2021-01-31,Indiana,18,1724,7
2021-02-01,Indiana,18,1709,15
2021-02-02,Indiana,18,1541,65
2021-02-03,Indiana,18,1427,37
2021-02-04,Indiana,18,2360,1546
2021-02-05,Indiana,18,1484,49
2021-02-06,Indiana,18,2819,66
2021-02-07,Indiana,18,1732,65
2021-02-08,Indiana,18,1033,58
2021-02-09,Indiana,18,1136,67
2021-02-10,Indiana,18,1442,59
2021-02-11,Indiana,18,1707,26
2021-02-12,Indiana,18,1427,90
2021-02-13,Indiana,18,1232,32
2021-02-14,Indiana,18,1218,24
2021-02-15,Indiana,18,776,18
2021-02-16,Indiana,18,877,40
2021-02-17,Indiana,18,923,19
2021-02-18,Indiana,18,760,31
2021-02-19,Indiana,18,1037,44
2021-02-20,Indiana,18,1415,11
2021-02-21,Indiana,18,882,36
2021-02-22,Indiana,18,817,35
2021-02-23,Indiana,18,682,43
2021-02-24,Indiana,18,1012,17
2021-02-25,Indiana,18,1091,27
2021-02-26,Indiana,18,950,37
2021-02-27,Indiana,18,867,25
2021-02-28,Indiana,18,731,17
2021-03-01,Indiana,18,542,22
2021-03-02,Indiana,18,540,28
2021-03-03,Indiana,18,769,10
2021-03-04,Indiana,18,937,30
2021-03-05,Indiana,18,852,34
2021-03-06,Indiana,18,1234,29
2021-03-07,Indiana,18,746,11
2021-03-08,Indiana,18,475,7
2021-03-09,Indiana,18,595,18
2021-03-10,Indiana,18,869,13
2021-03-11,Indiana,18,910,27
2021-03-12,Indiana,18,944,22
2021-03-13,Indiana,18,834,22
2021-03-14,Indiana,18,695,10
2021-03-15,Indiana,18,413,8
2021-03-16,Indiana,18,564,12
2021-03-17,Indiana,18,906,17
2021-03-18,Indiana,18,964,14
2021-03-19,Indiana,18,860,15
2021-03-20,Indiana,18,891,4
2021-03-21,Indiana,18,768,20
2021-03-22,Indiana,18,511,1
2021-03-23,Indiana,18,661,12
2021-03-24,Indiana,18,970,16
2021-03-25,Indiana,18,951,7
2021-03-26,Indiana,18,1101,20
2021-03-27,Indiana,18,978,9
2021-03-28,Indiana,18,944,12
2021-03-29,Indiana,18,713,5
2021-03-30,Indiana,18,723,10
2021-03-31,Indiana,18,1045,1
2021-04-01,Indiana,18,1216,9
2021-04-02,Indiana,18,1206,21
2021-04-03,Indiana,18,1051,5
2021-04-04,Indiana,18,946,0
2021-04-05,Indiana,18,714,1
2021-04-06,Indiana,18,614,9
2021-04-07,Indiana,18,1217,15
2021-04-08,Indiana,18,1383,15
2021-04-09,Indiana,18,1340,17
2021-04-10,Indiana,18,1358,7
2021-04-11,Indiana,18,1158,10
2021-04-12,Indiana,18,1130,3
2021-04-13,Indiana,18,954,16
2021-04-14,Indiana,18,1196,20
2021-04-15,Indiana,18,1374,7
2021-04-16,Indiana,18,1290,17
2021-04-17,Indiana,18,2477,5
2021-04-18,Indiana,18,957,8
2021-04-19,Indiana,18,710,2
2021-04-20,Indiana,18,679,8
2021-04-21,Indiana,18,1152,14
2021-04-22,Indiana,18,1180,4
2021-04-23,Indiana,18,1073,4
2021-04-24,Indiana,18,1103,15
2021-04-25,Indiana,18,827,3
2021-04-26,Indiana,18,681,6
2021-04-27,Indiana,18,842,13
2021-04-28,Indiana,18,1261,19
2021-04-29,Indiana,18,1384,12
2021-04-30,Indiana,18,1483,8
2021-05-01,Indiana,18,1154,6
2021-05-02,Indiana,18,1069,11
2021-05-03,Indiana,18,796,1
2021-05-04,Indiana,18,776,13
2021-05-05,Indiana,18,1141,10
2021-05-06,Indiana,18,1246,6
2021-05-07,Indiana,18,1163,18
2021-05-08,Indiana,18,1049,8
2021-05-09,Indiana,18,905,13
2021-05-10,Indiana,18,591,1
2021-05-11,Indiana,18,665,15
2021-05-12,Indiana,18,843,11
2021-05-13,Indiana,18,883,5
2021-05-14,Indiana,18,898,16
2021-05-15,Indiana,18,1144,5
2021-05-16,Indiana,18,726,9
2021-05-17,Indiana,18,537,6
2021-05-18,Indiana,18,484,21
2021-05-19,Indiana,18,802,11
2021-05-20,Indiana,18,893,7
2021-05-21,Indiana,18,789,22
2021-05-22,Indiana,18,666,6
2021-05-23,Indiana,18,563,0
2021-05-24,Indiana,18,375,1
2021-05-25,Indiana,18,490,12
2021-05-26,Indiana,18,643,5
2021-05-27,Indiana,18,656,12
2021-05-28,Indiana,18,558,13
2021-05-29,Indiana,18,428,19
2021-05-30,Indiana,18,358,5
2021-05-31,Indiana,18,0,0
2021-06-01,Indiana,18,517,8
2021-06-02,Indiana,18,261,9
2021-06-03,Indiana,18,1217,20
2021-06-04,Indiana,18,444,4
2021-06-05,Indiana,18,419,24
2021-06-06,Indiana,18,0,0
2021-06-07,Indiana,18,528,2
2021-06-08,Indiana,18,364,9
2021-06-09,Indiana,18,354,12
2021-06-10,Indiana,18,460,2
2021-06-11,Indiana,18,395,4
2021-06-12,Indiana,18,446,31
2021-06-13,Indiana,18,0,0
2021-06-14,Indiana,18,434,1
2021-06-15,Indiana,18,303,6
2021-06-16,Indiana,18,337,11
2021-06-17,Indiana,18,262,1
2021-06-18,Indiana,18,270,2
2021-06-19,Indiana,18,540,29
2021-06-20,Indiana,18,0,0
2021-06-21,Indiana,18,284,4
2021-06-22,Indiana,18,305,12
2021-06-23,Indiana,18,282,5
2021-06-24,Indiana,18,287,3
2021-06-25,Indiana,18,305,3
2021-06-26,Indiana,18,0,0
2021-06-27,Indiana,18,0,0
2021-06-28,Indiana,18,562,14
2021-06-29,Indiana,18,269,8
2021-06-30,Indiana,18,402,6
2021-07-01,Indiana,18,392,5
2021-07-02,Indiana,18,407,8
2021-07-03,Indiana,18,0,0
2021-07-04,Indiana,18,0,0
2021-07-05,Indiana,18,0,0
2021-07-06,Indiana,18,978,21
2021-07-07,Indiana,18,372,8
2021-07-08,Indiana,18,557,17
2021-07-09,Indiana,18,437,5
2021-07-10,Indiana,18,0,0
2021-07-11,Indiana,18,0,0
2021-07-12,Indiana,18,841,9
2021-07-13,Indiana,18,575,10
2021-07-14,Indiana,18,581,5
2021-07-15,Indiana,18,557,1
2021-07-16,Indiana,18,546,1
2021-07-17,Indiana,18,0,0
2021-07-18,Indiana,18,0,0
2021-07-19,Indiana,18,1311,12
2021-07-20,Indiana,18,657,6
2021-07-21,Indiana,18,710,6
2021-07-22,Indiana,18,852,-1
2021-07-23,Indiana,18,760,2
2021-07-24,Indiana,18,0,0
2021-07-25,Indiana,18,0,0
2021-07-26,Indiana,18,1900,0
2021-07-27,Indiana,18,1058,15
2021-07-28,Indiana,18,1216,13
2021-07-29,Indiana,18,1250,6
2021-07-30,Indiana,18,1426,6
2021-07-31,Indiana,18,0,0
2021-08-01,Indiana,18,0,0
2021-08-02,Indiana,18,2797,7
2021-08-03,Indiana,18,1589,13
2021-08-04,Indiana,18,1730,14
2021-08-05,Indiana,18,1899,6
2021-08-06,Indiana,18,2008,9
2021-08-07,Indiana,18,0,0
2021-08-08,Indiana,18,0,0
2021-08-09,Indiana,18,4941,10
2021-08-10,Indiana,18,2197,27
2021-08-11,Indiana,18,2466,19
2021-08-12,Indiana,18,3152,6
2021-08-13,Indiana,18,2655,12
2021-08-14,Indiana,18,0,0
2021-08-15,Indiana,18,0,0
2021-08-16,Indiana,18,6667,16
2021-08-17,Indiana,18,2695,29
2021-08-18,Indiana,18,3444,25
2021-08-19,Indiana,18,3502,16
2021-08-20,Indiana,18,4103,14
2021-08-21,Indiana,18,0,0
2021-08-22,Indiana,18,0,0
2021-08-23,Indiana,18,8399,35
2021-08-24,Indiana,18,3460,57
2021-08-25,Indiana,18,4960,20
2021-08-26,Indiana,18,4904,12
2021-08-27,Indiana,18,4827,21
2021-08-28,Indiana,18,0,0
2021-08-29,Indiana,18,0,0
2021-08-30,Indiana,18,11338,46
2021-08-31,Indiana,18,3542,72
2021-09-01,Indiana,18,4735,29
2021-09-02,Indiana,18,5151,25
2021-09-03,Indiana,18,5027,25
2021-09-04,Indiana,18,0,0
2021-09-05,Indiana,18,0,0
2021-09-06,Indiana,18,0,0
2021-09-07,Indiana,18,12977,53
2021-09-08,Indiana,18,2906,86
2021-09-09,Indiana,18,5152,50
2021-09-10,Indiana,18,5334,24
2021-09-11,Indiana,18,0,0
2021-09-12,Indiana,18,0,0
2021-09-13,Indiana,18,10170,65
2021-09-14,Indiana,18,3512,92
2021-09-15,Indiana,18,4705,71
2021-09-16,Indiana,18,4092,35
2021-09-17,Indiana,18,4288,37
2021-09-18,Indiana,18,0,0
2021-09-19,Indiana,18,0,0
2021-09-20,Indiana,18,7984,74
2021-09-21,Indiana,18,2638,82
2021-09-22,Indiana,18,3904,76
2021-09-23,Indiana,18,3587,28
2021-09-24,Indiana,18,3209,34
2021-09-25,Indiana,18,0,0
2021-09-26,Indiana,18,0,0
2021-09-27,Indiana,18,6324,97
2021-09-28,Indiana,18,2310,87
2021-09-29,Indiana,18,2863,64
2021-09-30,Indiana,18,3394,33
2021-10-01,Indiana,18,3176,28
2021-10-02,Indiana,18,0,0
2021-10-03,Indiana,18,0,0
2021-10-04,Indiana,18,6090,87
2021-10-05,Indiana,18,2102,71
2021-10-06,Indiana,18,2639,77
2021-10-07,Indiana,18,2203,32
2021-10-08,Indiana,18,3540,29
2021-10-09,Indiana,18,0,0
2021-10-10,Indiana,18,0,0
2021-10-11,Indiana,18,4725,80
2021-10-12,Indiana,18,1605,47
2021-10-13,Indiana,18,2695,31
2021-10-14,Indiana,18,2632,85
2021-10-15,Indiana,18,2264,20
2021-10-16,Indiana,18,0,0
2021-10-17,Indiana,18,0,0
2021-10-18,Indiana,18,3828,64
2021-10-19,Indiana,18,1535,61
2021-10-20,Indiana,18,1953,53
2021-10-21,Indiana,18,2152,26
2021-10-22,Indiana,18,1885,21
2021-10-23,Indiana,18,0,0
2021-10-24,Indiana,18,0,0
2021-10-25,Indiana,18,3519,54
2021-10-26,Indiana,18,1413,43
2021-10-27,Indiana,18,2062,65
2021-10-28,Indiana,18,2069,34
2021-10-29,Indiana,18,1916,17
2021-10-30,Indiana,18,0,0
2021-10-31,Indiana,18,0,0
2021-11-01,Indiana,18,3975,54
2021-11-02,Indiana,18,1371,46
2021-11-03,Indiana,18,1972,58
2021-11-04,Indiana,18,2033,18
2021-11-05,Indiana,18,2313,39
2021-11-06,Indiana,18,0,0
2021-11-07,Indiana,18,0,0
2021-11-08,Indiana,18,4848,18
2021-11-09,Indiana,18,1971,60
2021-11-10,Indiana,18,2809,19
2021-11-11,Indiana,18,6883,18
2021-11-12,Indiana,18,2790,75
2021-11-13,Indiana,18,0,0
2021-11-14,Indiana,18,0,0
2021-11-15,Indiana,18,5995,17
2021-11-16,Indiana,18,2808,42
2021-11-17,Indiana,18,3418,44
2021-11-18,Indiana,18,3925,29
2021-11-19,Indiana,18,3733,27
2021-11-20,Indiana,18,0,0
2021-11-21,Indiana,18,0,0
2021-11-22,Indiana,18,7926,69
2021-11-23,Indiana,18,3139,53
2021-11-24,Indiana,18,3984,17
2021-11-25,Indiana,18,0,0
2021-11-26,Indiana,18,0,0
2021-11-27,Indiana,18,0,0
2021-11-28,Indiana,18,0,0
2021-11-29,Indiana,18,12649,52
2021-11-30,Indiana,18,4060,119
2021-12-01,Indiana,18,6008,64
2021-12-02,Indiana,18,5550,31
2021-12-03,Indiana,18,5603,60
2021-12-04,Indiana,18,0,0
2021-12-05,Indiana,18,0,0
2021-12-06,Indiana,18,12390,24
2021-12-07,Indiana,18,4180,93
2021-12-08,Indiana,18,5252,80
2021-12-09,Indiana,18,5488,45
2021-12-10,Indiana,18,5277,60
2021-12-11,Indiana,18,0,0
2021-12-12,Indiana,18,0,0
2021-12-13,Indiana,18,11384,70
2021-12-14,Indiana,18,4001,92
2021-12-15,Indiana,18,4677,96
2021-12-16,Indiana,18,5467,60
2021-12-17,Indiana,18,5145,53
2021-12-18,Indiana,18,0,0
2021-12-19,Indiana,18,0,0
2021-12-20,Indiana,18,10901,104
2021-12-21,Indiana,18,3713,119
2021-12-22,Indiana,18,4781,88
2021-12-23,Indiana,18,0,0
2021-12-24,Indiana,18,0,0
2021-12-25,Indiana,18,0,0
2021-12-26,Indiana,18,0,0
2021-12-27,Indiana,18,20380,64
2021-12-28,Indiana,18,5710,170
2020-03-08,Iowa,19,3,0
2020-03-09,Iowa,19,5,0
2020-03-10,Iowa,19,5,0
2020-03-11,Iowa,19,1,0
2020-03-12,Iowa,19,2,0
2020-03-13,Iowa,19,1,0
2020-03-14,Iowa,19,1,0
2020-03-15,Iowa,19,4,0
2020-03-16,Iowa,19,0,0
2020-03-17,Iowa,19,7,0
2020-03-18,Iowa,19,9,0
2020-03-19,Iowa,19,6,0
2020-03-20,Iowa,19,1,0
2020-03-21,Iowa,19,23,0
2020-03-22,Iowa,19,22,0
2020-03-23,Iowa,19,15,0
2020-03-24,Iowa,19,19,1
2020-03-25,Iowa,19,23,0
2020-03-26,Iowa,19,32,0
2020-03-27,Iowa,19,57,2
2020-03-28,Iowa,19,62,0
2020-03-29,Iowa,19,38,1
2020-03-30,Iowa,19,88,2
2020-03-31,Iowa,19,74,1
2020-04-01,Iowa,19,51,2
2020-04-02,Iowa,19,65,2
2020-04-03,Iowa,19,85,0
2020-04-04,Iowa,19,87,0
2020-04-05,Iowa,19,82,11
2020-04-06,Iowa,19,78,3
2020-04-07,Iowa,19,102,1
2020-04-08,Iowa,19,97,1
2020-04-09,Iowa,19,125,0
2020-04-10,Iowa,19,118,4
2020-04-11,Iowa,19,122,3
2020-04-12,Iowa,19,77,7
2020-04-13,Iowa,19,123,3
2020-04-14,Iowa,19,189,0
2020-04-15,Iowa,19,96,9
2020-04-16,Iowa,19,146,7
2020-04-17,Iowa,19,191,4
2020-04-18,Iowa,19,181,10
2020-04-19,Iowa,19,402,1
2020-04-20,Iowa,19,260,4
2020-04-21,Iowa,19,466,4
2020-04-22,Iowa,19,123,7
2020-04-23,Iowa,19,175,6
2020-04-24,Iowa,19,520,11
2020-04-25,Iowa,19,650,5
2020-04-26,Iowa,19,381,6
2020-04-27,Iowa,19,378,9
2020-04-28,Iowa,19,508,9
2020-04-29,Iowa,19,467,12
2020-04-30,Iowa,19,302,14
2020-05-01,Iowa,19,738,8
2020-05-02,Iowa,19,758,5
2020-05-03,Iowa,19,528,9
2020-05-04,Iowa,19,534,4
2020-05-05,Iowa,19,408,19
2020-05-06,Iowa,19,293,12
2020-05-07,Iowa,19,655,12
2020-05-08,Iowa,19,398,12
2020-05-09,Iowa,19,214,9
2020-05-10,Iowa,19,288,13
2020-05-11,Iowa,19,414,6
2020-05-12,Iowa,19,539,18
2020-05-13,Iowa,19,377,17
2020-05-14,Iowa,19,386,12
2020-05-15,Iowa,19,374,18
2020-05-16,Iowa,19,279,10
2020-05-17,Iowa,19,323,5
2020-05-18,Iowa,19,304,4
2020-05-19,Iowa,19,341,12
2020-05-20,Iowa,19,572,33
2020-05-21,Iowa,19,302,14
2020-05-22,Iowa,19,340,27
2020-05-23,Iowa,19,388,5
2020-05-24,Iowa,19,536,10
2020-05-25,Iowa,19,194,4
2020-05-26,Iowa,19,371,20
2020-05-27,Iowa,19,447,16
2020-05-28,Iowa,19,226,14
2020-05-29,Iowa,19,347,15
2020-05-30,Iowa,19,317,6
2020-05-31,Iowa,19,285,6
2020-06-01,Iowa,19,168,21
2020-06-02,Iowa,19,228,6
2020-06-03,Iowa,19,359,10
2020-06-04,Iowa,19,567,16
2020-06-05,Iowa,19,389,7
2020-06-06,Iowa,19,195,5
2020-06-07,Iowa,19,267,4
2020-06-08,Iowa,19,317,17
2020-06-09,Iowa,19,160,6
2020-06-10,Iowa,19,462,9
2020-06-11,Iowa,19,370,3
2020-06-12,Iowa,19,352,9
2020-06-13,Iowa,19,337,1
2020-06-14,Iowa,19,167,1
2020-06-15,Iowa,19,151,9
2020-06-16,Iowa,19,153,9
2020-06-17,Iowa,19,353,7
2020-06-18,Iowa,19,343,3
2020-06-19,Iowa,19,465,1
2020-06-20,Iowa,19,128,4
2020-06-21,Iowa,19,468,1
2020-06-22,Iowa,19,197,1
2020-06-23,Iowa,19,253,3
2020-06-24,Iowa,19,427,4
2020-06-25,Iowa,19,487,8
2020-06-26,Iowa,19,444,2
2020-06-27,Iowa,19,375,0
2020-06-28,Iowa,19,317,2
2020-06-29,Iowa,19,354,6
2020-06-30,Iowa,19,278,5
2020-07-01,Iowa,19,466,0
2020-07-02,Iowa,19,641,2
2020-07-03,Iowa,19,372,2
2020-07-04,Iowa,19,536,0
2020-07-05,Iowa,19,445,0
2020-07-06,Iowa,19,152,4
2020-07-07,Iowa,19,389,7
2020-07-08,Iowa,19,563,7
2020-07-09,Iowa,19,600,3
2020-07-10,Iowa,19,916,6
2020-07-11,Iowa,19,463,0
2020-07-12,Iowa,19,715,4
2020-07-13,Iowa,19,221,3
2020-07-14,Iowa,19,311,4
2020-07-15,Iowa,19,594,18
2020-07-16,Iowa,19,878,4
2020-07-17,Iowa,19,489,4
2020-07-18,Iowa,19,411,5
2020-07-19,Iowa,19,499,3
2020-07-20,Iowa,19,530,5
2020-07-21,Iowa,19,378,10
2020-07-22,Iowa,19,487,6
2020-07-23,Iowa,19,588,6
2020-07-24,Iowa,19,638,6
2020-07-25,Iowa,19,452,0
2020-07-26,Iowa,19,471,3
2020-07-27,Iowa,19,339,7
2020-07-28,Iowa,19,232,3
2020-07-29,Iowa,19,695,15
2020-07-30,Iowa,19,662,11
2020-07-31,Iowa,19,468,7
2020-08-01,Iowa,19,540,2
2020-08-02,Iowa,19,430,4
2020-08-03,Iowa,19,182,6
2020-08-04,Iowa,19,326,4
2020-08-05,Iowa,19,605,12
2020-08-06,Iowa,19,723,12
2020-08-07,Iowa,19,361,3
2020-08-08,Iowa,19,391,11
2020-08-09,Iowa,19,608,5
2020-08-10,Iowa,19,245,4
2020-08-11,Iowa,19,357,11
2020-08-12,Iowa,19,452,7
2020-08-13,Iowa,19,705,11
2020-08-14,Iowa,19,594,8
2020-08-15,Iowa,19,793,3
2020-08-16,Iowa,19,382,0
2020-08-17,Iowa,19,382,12
2020-08-18,Iowa,19,372,15
2020-08-19,Iowa,19,340,9
2020-08-20,Iowa,19,992,5
2020-08-21,Iowa,19,798,14
2020-08-22,Iowa,19,665,3
2020-08-23,Iowa,19,445,4
2020-08-24,Iowa,19,500,10
2020-08-25,Iowa,19,665,12
2020-08-26,Iowa,19,1258,18
2020-08-27,Iowa,19,2620,14
2020-08-28,Iowa,19,1344,17
2020-08-29,Iowa,19,1008,2
2020-08-30,Iowa,19,763,3
2020-08-31,Iowa,19,653,7
2020-09-01,Iowa,19,594,5
2020-09-02,Iowa,19,617,9
2020-09-03,Iowa,19,1230,3
2020-09-04,Iowa,19,1064,21
2020-09-05,Iowa,19,933,7
2020-09-06,Iowa,19,520,2
2020-09-07,Iowa,19,327,3
2020-09-08,Iowa,19,481,15
2020-09-09,Iowa,19,576,19
2020-09-10,Iowa,19,954,4
2020-09-11,Iowa,19,851,8
2020-09-12,Iowa,19,805,2
2020-09-13,Iowa,19,471,2
2020-09-14,Iowa,19,394,13
2020-09-15,Iowa,19,653,1
2020-09-16,Iowa,19,958,14
2020-09-17,Iowa,19,1185,9
2020-09-18,Iowa,19,974,7
2020-09-19,Iowa,19,946,1
2020-09-20,Iowa,19,625,0
2020-09-21,Iowa,19,596,19
2020-09-22,Iowa,19,668,9
2020-09-23,Iowa,19,1282,5
2020-09-24,Iowa,19,1037,5
2020-09-25,Iowa,19,1038,9
2020-09-26,Iowa,19,877,2
2020-09-27,Iowa,19,716,2
2020-09-28,Iowa,19,632,8
2020-09-29,Iowa,19,978,17
2020-09-30,Iowa,19,1014,17
2020-10-01,Iowa,19,1235,8
2020-10-02,Iowa,19,1000,11
2020-10-03,Iowa,19,819,4
2020-10-04,Iowa,19,442,6
2020-10-05,Iowa,19,517,12
2020-10-06,Iowa,19,648,15
2020-10-07,Iowa,19,1296,5
2020-10-08,Iowa,19,1544,14
2020-10-09,Iowa,19,1274,21
2020-10-10,Iowa,19,1076,6
2020-10-11,Iowa,19,842,2
2020-10-12,Iowa,19,510,19
2020-10-13,Iowa,19,1080,10
2020-10-14,Iowa,19,1374,14
2020-10-15,Iowa,19,1327,11
2020-10-16,Iowa,19,1514,8
2020-10-17,Iowa,19,952,4
2020-10-18,Iowa,19,636,4
2020-10-19,Iowa,19,780,16
2020-10-20,Iowa,19,1096,28
2020-10-21,Iowa,19,1234,18
2020-10-22,Iowa,19,1798,23
2020-10-23,Iowa,19,1354,12
2020-10-24,Iowa,19,1356,5
2020-10-25,Iowa,19,1286,1
2020-10-26,Iowa,19,960,22
2020-10-27,Iowa,19,1654,23
2020-10-28,Iowa,19,2059,11
2020-10-29,Iowa,19,2321,14
2020-10-30,Iowa,19,2741,9
2020-10-31,Iowa,19,2825,2
2020-11-01,Iowa,19,2299,17
